,tableId,rowIndex,issue_pri,issue_sec
1570,3e9e6cdb-f812-4832-b69c-b8ec0396d585,85,,rare plant ascending grape fern
1571,3e9e6cdb-f812-4832-b69c-b8ec0396d585,86,september this small treed bog is a shallow bowl with a seepage draining through the middle in an east west direction the seral stage vegetative growth e g grasses willow and sphagnum moss is well established throughout the length of the row in the wetland there is no evidence of cross drainage hydrology issues recent logging activities to the ne may influence the amount of runoff draining through the wetland the wetland is functional and no further monitoring required vegetation cover issue noted in is resolved,treed bog
1572,3e9e6cdb-f812-4832-b69c-b8ec0396d585,87,,rare plant leather grape fern
1573,3e9e6cdb-f812-4832-b69c-b8ec0396d585,88,,rare plant northern moonwort
1574,3e9e6cdb-f812-4832-b69c-b8ec0396d585,89,june tributary is stable and densely vegetated with minimal to no flow no issues pipeline markers are absent recommend installing september installed signs and marker posts on both sides of wc issue resolved tall buttercup no longer present issue resolved,tributary to cutbank river wc
1575,3e9e6cdb-f812-4832-b69c-b8ec0396d585,90,june vegetation is well established with desirable species throughout row vegetation cover issue is resolved good establishment of willows wild rose bushes and poplar saplings no erosion or subsidence issues atv ruts through tract tall buttercup identified in patches and intermittently throughout row recommend herbicide application july herbicide application conducted spot spraying to control tall buttercup hand picking completed in proximity to rare plant areas august meadow hawkweed was observed from kp herbicide applied to control perennial sow thistle no longer present issue resolved,treed
1576,3e9e6cdb-f812-4832-b69c-b8ec0396d585,91,,rare plant snakeskin liverwort
1577,3e9e6cdb-f812-4832-b69c-b8ec0396d585,92,,rare plant macloskey s violet
1578,3e9e6cdb-f812-4832-b69c-b8ec0396d585,93,june tributary stable and densely vegetated with minimal flow no issues tall buttercup no longer present issue resolved,tributary to cutbank river wc
1579,3e9e6cdb-f812-4832-b69c-b8ec0396d585,94,june tributary stable and densely vegetated with minimal flow no issues tall buttercup no longer present issue resolved,tributary to cutbank river wc
1580,3e9e6cdb-f812-4832-b69c-b8ec0396d585,95,june vegetation is well established with desirable species throughout row vegetation cover issue is resolved good establishment of willows rosebushes and poplar saplings no erosion or subsidence issues atv ruts through tract tall buttercup identified in patches and intermittently throughout row recommend herbicide application access road to valve site at kp is heavily infested with tall buttercup traffic from access road may possibly be transporting weed seeds onto row july herbicide application conducted spot spraying to control tall buttercup august meadow hawkweed was observed throughout herbicide applied to control scentless chamomile no longer present issue resolved,treed
1581,414ec869-f425-4b69-a13f-a79b461c1a82,1,topography,not an issue due to level topography there was sloping topography at ditches and water courses ditches and water courses will be discussed in water quality section
1582,414ec869-f425-4b69-a13f-a79b461c1a82,2,topsoil conservation,on all farmland the topsoil was removed from the entire width of the easement and stockpiled at the edge of the easement topsoil and subsoil were piled separately at all times all locations in non farm fields topsoil was removed from the trench line area only and stockpiled at the edge of the easement separate from the subsoil
1583,414ec869-f425-4b69-a13f-a79b461c1a82,3,soil de compaction,de compaction was relieved by using a ripper subsoil across the entire row was ripped to a depth of centimeters and leveled prior to topsoil replacement to prevent mixing of soil horizons no vehicle traffic was permitted on topsoil once replaced topsoil was disked and ploughed to farm operator satisfaction during clean up
