tableId,rowIndex,rowCounter,status_bin,status_txt,status,unresolved_prob,resolved_prob,status_code,Id,predicted_prob,predicted_status_code,predicted_status_label
397db969-9996-4d9e-bb05-6df69d0fe4a4,168,5.0,,"July 31, 2018  - No erosion or ponding issues were identified within tract. August 9, 2018 – KP 47+860 – Subsidence repaired, issue resolved.",Resolved,0.14814283,0.8518572,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,169,1.0,,"July 31, 2018 - Vegetation establishment throughout tract is at 80-100% cover compared with off ROW control. Vegetation consisting of grasses and willows.",Resolved,0.3362482,0.6637518,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,169,2.0,,"July 31, 2018   - No noxious weeds were identified within tract.",Resolved,0.23473945,0.7652606,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,169,3.0,,"July 31, 2018  - Trench crown present throughout tract and stable; cross drains are present and functioning well.",Resolved,0.25646666,0.7435334,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,169,4.0,,"July 31, 2018  - KP 47+860 - Minor subsidence identified, recommend repairs.",Unresolved,0.9659158000000001,0.034084138,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,169,5.0,,"July 31, 2018  - No erosion or ponding issues were identified within tract. August 9, 2018 – KP 47+860 – Subsidence repaired, issue resolved.",Resolved,0.17343326,0.82656676,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,170,1.0,,"August 1, 2018 - Shallow Open Water appears to be at baseline (pre-construction) conditions with no net loss of wetland function observed. Proper wetland functionality has been attained. Shallow open water portion is inclusive of a larger encompassing treed bog wetland from KP 47+900 to KP 48+300 outlined in the EPP.",Resolved,0.015585568999999999,0.98441446,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,170,2.0,,"August 1, 2018   - Large open body of water present to the east of the ROW along the wetland.",Unresolved,0.66954416,0.3304559,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,170,3.0,,"August 1, 2018   - Vegetation establishment within wetland is at 80-100% cover compared with off ROW control. All vegetation within wetland is present on a large floating mat of substrate.",Resolved,0.109198086,0.89080197,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,170,4.0,,"August 1, 2018  - Vegetation throughout wetland on ROW consisting of herbaceous graminoids (grasses, rushes & sedges), cotton grass, sphagnum moss, Labrador tea, bog cranberry and black spruce.",Resolved,0.4444964,0.5555036,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,170,5.0,,"August 1, 2018   - No noxious weeds were identified within wetland on ROW.",Resolved,0.11797595,0.88202405,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,170,6.0,,"August 1, 2018  - Trench crown present through wetland with sufficient cross-drains present for hydrology to be maintained across the ROW; no issues of hydrologic connectivity were noted. Some areas of the roach has settled as a result of hydrologic conditions through wetland.",Resolved,0.005308514,0.99469143,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,170,7.0,,"August 1, 2018   - Substrate appears healthy throughout wetland through uniform distribution of vegetation, hydrological conditions and organics. High humification occurring throughout wetland. Substrate samples show peat accumulation to exceed 0. 3m in depth both on and off ROW.",Resolved,0.06682093,0.9331790999999999,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,170,8.0,,"August 1, 2018   - Substrate within wetland exhibiting semi-saturated conditions with the water table residing slightly below the ground surface.",Unresolved,0.8728944,0.12710555,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,170,9.0,,"August 1, 2018   - Wetland providing good habitat opportunities through good vegetation cover, standing water and sufficient snags. Several bird and amphibian species observed using wetland. Evidence of mammal use identified throughout wetland - Wetland has achieved pre-construction contours with no ponding or erosion issues throughout. Off ROW vegetation successfully encroaching across ROW; biodiversity maintained.",Resolved,0.021001711,0.97899836,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,170,10.0,,"August 1, 2018  - Treed Bog on ROW from KP 47+900 to 49+300 appears to be at baseline (pre-construction) conditions with no net loss of wetland function observed. Proper wetland functionality has been attained.",Resolved,0.008681801,0.9913181999999999,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,170,11.0,,"August 1, 2018   - Vegetation establishment within wetland is at 80-100% cover compared with off ROW control. Previous year assessment of sparser vegetation cover on elevated ditch roach remains but grasses and shrubs emerging on areas that have slightly settled. Leave vegetation emergence for natural recovery as ditch roach settles over time; no issues.",Resolved,0.01457968,0.9854203000000001,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,170,12.0,,"August 1, 2018  - Vegetation throughout wetland on ROW consisting of graminoids, alder, willows, horsetails, broadleaf shrubs, sphagnum mosses, Labrador tea and black spruce.",Unresolved,0.5206284999999999,0.4793715,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,170,13.0,,"August 1, 2018  - No noxious weeds were identified within wetland.",Resolved,0.48746914,0.51253086,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,170,14.0,,"August 1, 2018  - Trench crown present through wetland but has settled as a result of hydrological influence with sufficient cross-drains present for hydrology to be maintained across the ROW; no issues of hydrologic connectivity were noted.",Resolved,0.010197334,0.98980266,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,170,15.0,,"August 1, 2018  - Substrate within wetland appears healthy through uniform vegetation cover. Peat appears to be accumulating well throughout wetland resembling off ROW conditions.",Resolved,0.10474212,0.89525783,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,170,16.0,,"August 1, 2018  - Wetland exhibiting semi-saturated conditions with no visible Page 68 surface water present.",Unresolved,0.6452519,0.35474813,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,170,17.0,,"August 1, 2018  - Wetland providing good habitat opportunities through the presence of snags and good vegetation cover.",Unresolved,0.873664,0.12633601,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,170,18.0,,"August 1, 2018  - Wetland has achieved pre-construction contours.",Unresolved,0.807246,0.19275399,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,171,1.0,,"August 1, 2018 - Shallow Open Water appears to be at baseline (pre-construction) conditions with no net loss of wetland function observed. Proper wetland functionality has been attained. Shallow open water portion is inclusive of a larger encompassing treed bog wetland from KP 47+900 to KP 48+300 outlined in the EPP.",Resolved,0.009587528,0.9904124,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,171,2.0,,"August 1, 2018   - Large open body of water present to the east of the ROW along the wetland.",Unresolved,0.7332695,0.2667305,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,171,3.0,,"August 1, 2018   - Vegetation establishment within wetland is at 80-100% cover compared with off ROW control. All vegetation within wetland is present on a large floating mat of substrate.",Resolved,0.1397879,0.86021215,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,171,4.0,,"August 1, 2018  - Vegetation throughout wetland on ROW consisting of herbaceous graminoids (grasses, rushes & sedges), cotton grass, sphagnum moss, Labrador tea, bog cranberry and black spruce.",Resolved,0.43982753,0.5601725000000001,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,171,5.0,,"August 1, 2018   - No noxious weeds were identified within wetland on ROW.",Resolved,0.11457025,0.8854296999999999,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,171,6.0,,"August 1, 2018  - Trench crown present through wetland with sufficient cross-drains present for hydrology to be maintained across the ROW; no issues of hydrologic connectivity were noted. Some areas of the roach has settled as a result of hydrologic conditions through wetland.",Resolved,0.0033582787,0.99664176,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,171,7.0,,"August 1, 2018   - Substrate appears healthy throughout wetland through uniform distribution of vegetation, hydrological conditions and organics. High humification occurring throughout wetland. Substrate samples show peat accumulation to exceed 0. 3m in depth both on and off ROW.",Resolved,0.05939952,0.94060045,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,171,8.0,,"August 1, 2018   - Substrate within wetland exhibiting semi-saturated conditions with the water table residing slightly below the ground surface.",Unresolved,0.87911284,0.120887175,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,171,9.0,,"August 1, 2018   - Wetland providing good habitat opportunities through good vegetation cover, standing water and sufficient snags. Several bird and amphibian species observed using wetland. Evidence of mammal use identified throughout wetland - Wetland has achieved pre-construction contours with no ponding or erosion issues throughout. Off ROW vegetation successfully encroaching across ROW; biodiversity maintained.",Resolved,0.017309828,0.9826902,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,171,10.0,,"August 1, 2018  - Treed Bog on ROW from KP 47+900 to 49+300 appears to be at baseline (pre-construction) conditions with no net loss of wetland function observed. Proper wetland functionality has been attained.",Resolved,0.010793888,0.9892061,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,171,11.0,,"August 1, 2018   - Vegetation establishment within wetland is at 80-100% cover compared with off ROW control. Previous year assessment of sparser vegetation cover on elevated ditch roach remains but grasses and shrubs emerging on areas that have slightly settled. Leave vegetation emergence for natural recovery as ditch roach settles over time; no issues.",Resolved,0.015646577,0.9843535,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,171,12.0,,"August 1, 2018  - Vegetation throughout wetland on ROW consisting of graminoids, alder, willows, horsetails, broadleaf shrubs, sphagnum mosses, Labrador tea and black spruce.",Unresolved,0.513682,0.48631802,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,171,13.0,,"August 1, 2018  - No noxious weeds were identified within wetland.",Resolved,0.46048123,0.53951883,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,171,14.0,,"August 1, 2018  - Trench crown present through wetland but has settled as a result of hydrological influence with sufficient cross-drains present for hydrology to be maintained across the ROW; no issues of hydrologic connectivity were noted.",Resolved,0.011601578999999999,0.9883985000000001,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,171,15.0,,"August 1, 2018  - Substrate within wetland appears healthy through uniform vegetation cover. Peat appears to be accumulating well throughout wetland resembling off ROW conditions.",Resolved,0.08477712400000001,0.9152229,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,171,16.0,,"August 1, 2018  - Wetland exhibiting semi-saturated conditions with no visible Page 68 surface water present.",Unresolved,0.64054734,0.35945264,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,171,17.0,,"August 1, 2018  - Wetland providing good habitat opportunities through the presence of snags and good vegetation cover.",Unresolved,0.89868104,0.10131899,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,171,18.0,,"August 1, 2018  - Wetland has achieved pre-construction contours.",Unresolved,0.8727120999999999,0.12728795,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,172,1.0,,"July 31, 2018 - Vegetation establishment throughout tract is at 80-100% cover compared with off ROW control. Vegetation consisting of grasses and willows.",Resolved,0.37202722,0.6279728,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,172,2.0,,"July 31, 2018   - No noxious weeds were identified within tract.",Resolved,0.28904346,0.7109565999999999,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,172,3.0,,"July 31, 2018  - Trench crown present throughout tract and stable; cross drains are present and functioning well.",Resolved,0.27683938,0.7231605999999999,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,172,4.0,,"July 31, 2018  - No soil stability, subsidence, erosion or ponding issues were identified within tract.",Resolved,0.020794323,0.97920567,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,173,1.0,,"July 31, 2018 - Vegetation establishment throughout tract is at 80-100% cover compared with off ROW control. Vegetation consisting of grasses and willows.",Resolved,0.3514058,0.64859414,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,173,2.0,,"July 31, 2018   - No noxious weeds were identified within tract.",Resolved,0.23219292,0.767807,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,173,3.0,,"July 31, 2018  - Trench crown present throughout tract and stable; cross drains are present and functioning well.",Resolved,0.24650477,0.7534951999999999,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,173,4.0,,"July 31, 2018  - No soil stability, subsidence, erosion or ponding issues were identified within tract.",Resolved,0.023199342,0.9768007,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,174,1.0,,"July 31, 2018 - Vegetation establishment throughout tract is at 80-100% cover compared with off ROW control. Vegetation consisting of grasses and willows.",Resolved,0.34089142,0.6591085999999999,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,174,2.0,,"July 31, 2018   - No noxious weeds were identified within tract.",Resolved,0.23665202,0.7633479999999999,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,174,3.0,,"July 31, 2018  - Trench crown present throughout tract and stable; cross drains are present and functioning well.",Resolved,0.28171232,0.71828765,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,174,4.0,,"July 31, 2018  - No soil stability, subsidence, erosion or ponding issues were identified within tract.",Resolved,0.027585242000000003,0.9724148000000001,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,175,1.0,,"August 1, 2018 - Mats remain on the spoil side of ROW from KP 48+500 to KP 48+750. Earth material continues to encroach onto mats providing substrate for vegetation growth along with decomposing bacteria to degrade the mats over time.",Resolved,0.10364856,0.89635146,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,175,2.0,,"August 1, 2018   - Hydrophytic vegetation successfully emerging onto mats enhancing the decomposition process. Mats continue to pose no risk to the environment, pipe integrity or safety - issue resolved.",Resolved,0.013094884,0.98690516,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,176,1.0,,"July 31, 2018 - Vegetation establishment throughout tract is at 80-100% cover compared with off ROW control. Vegetation consisting of grasses and willows.",Resolved,0.3489583,0.6510417,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,176,2.0,,"July 31, 2018   - No noxious weeds were identified within tract.",Resolved,0.21827605,0.781724,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,176,3.0,,"July 31, 2018  - Trench crown present throughout tract and stable; cross drains are present and functioning well.",Resolved,0.2479256,0.7520744,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,176,4.0,,"July 31, 2018  - No soil stability, subsidence, erosion or ponding issues were identified within tract.",Resolved,0.02068147,0.9793185,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,177,1.0,,"August 1, 2018 - Treed Fen on ROW from KP 49+300 to 49+790 appears to be at baseline (pre-construction) conditions with no net loss of wetland function observed. Proper wetland functionality has been attained. High peat accumulation in areas suggests that portions of this wetland is succeeding to transforming into a bog.",Resolved,0.00664898,0.99335104,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,177,2.0,,"August 1, 2018   - Vegetation establishment within wetland is at 80-100% cover compared with off ROW control.",Unresolved,0.82002103,0.17997892,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,177,3.0,,"August 1, 2018  - Vegetation throughout wetland on ROW consisting of graminoids, alder, horsetails, broadleaf shrubs, sphagnum mosses, Labrador tea and black spruce.",Unresolved,0.5533427,0.44665724,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,177,4.0,,"August 1, 2018  - No noxious weeds were identified within wetland.",Resolved,0.42591408,0.57408595,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,177,5.0,,"August 1, 2018  - Trench crown present through wetland but has settled as a result of hydrological influence with sufficient cross-drains present for hydrology to be maintained across the ROW; no issues of hydrologic connectivity were noted.",Resolved,0.01755293,0.9824470999999999,,,,,
397db969-9996-4d9e-bb05-6df69d0fe4a4,177,6.0,,"August 1, 2018  - Substrate within wetland appears healthy through uniform vegetation cover. Peat accumulating throughout wetland.",Unresolved,0.64070696,0.359293,,,,,
