tableId,rowIndex,rowCounter,status_txt,predicted_prob,predicted_status_code,predicted_status_label,unresolved_probability,resolved_probability
333e1e53-8897-41fa-acbd-86be8afb31c7,32,3,- Vegetation establishment within wetland exhibiting 80-100% cover compared with off RoW control.,[0.1369145  0.86308545],1,Resolved,0.1369145,0.86308545
333e1e53-8897-41fa-acbd-86be8afb31c7,32,4,"- Vegetation within wetland on uphill areas consisting of herbaceous graminoids, birdsfoot trefoil, willows, alder and fireweed. Vegetation within low-lying portion of wetland dominated by sedges, sphagnum mosses, common cattail and horsetails. Good establishment of hydrophytic vegetation throughout low-lying portion of wetland including pondweed, water milfoil and scouring rush.",[0.07430841 0.9256916 ],1,Resolved,0.07430841,0.9256916
333e1e53-8897-41fa-acbd-86be8afb31c7,32,5,- No noxious weeds were identified within wetland.,[0.00530911 0.99469084],1,Resolved,0.005309111,0.99469084
333e1e53-8897-41fa-acbd-86be8afb31c7,32,6,- Trench crown present through wetland with sufficient cross-drains for hydrology to be maintained across the RoW. No issues of hydrologic connectivity were noted.,[0.00209707 0.997903  ],1,Resolved,0.0020970674,0.997903
333e1e53-8897-41fa-acbd-86be8afb31c7,32,7,- Substrate appears healthy throughout wetland.,[0.030193   0.96980697],1,Resolved,0.030193,0.96980697
333e1e53-8897-41fa-acbd-86be8afb31c7,32,8,"- Low-lying portion of wetland comprised of substrate with high organics and humification, indicative of off RoW low-dwelling spruce trees.",[0.07976379 0.9202362 ],1,Resolved,0.07976379,0.9202362
333e1e53-8897-41fa-acbd-86be8afb31c7,32,9,- Up-hill portions of wetland consisting of sandier soils as indicated by taller pine trees and reduced density of spruce trees.,[0.11634149 0.8836586 ],1,Resolved,0.11634149,0.8836586
333e1e53-8897-41fa-acbd-86be8afb31c7,32,10,- Substrate throughout lowland part of the wetland exhibited fully-saturated conditions with standing water throughout as a result of the water table being at the ground surface. The upland portions of the wetland exhibited drier conditions.,[0.0103805  0.98961955],1,Resolved,0.010380505,0.98961955
333e1e53-8897-41fa-acbd-86be8afb31c7,32,11,"- Wetland providing good habitat opportunities through good vegetation cover, standing water and sufficient snags. Mammal tracks, amphibians and birds we observed in wetland.",[0.05022513 0.94977486],1,Resolved,0.05022513,0.94977486
333e1e53-8897-41fa-acbd-86be8afb31c7,32,12,- Wetland has achieved pre-construction contours with no ponding or erosion issues throughout. Coniferous species to emerge onto RoW over time through natural succession.,[0.01730867 0.98269135],1,Resolved,0.017308671,0.98269135
333e1e53-8897-41fa-acbd-86be8afb31c7,33,1,"July 25, 2018 - Vegetation cover is 80-100% compared to off RoW with desirable species found throughout. RoW displays similar vegetation composition to off RoW. Good natural recovery of native broadleaves, shrubs, grasses, willows, poplars, green alders, found throughout RoW. Trees up to 2-3m tall. Birds foot trefoil, clover and vetch observed throughout RoW.",[0.05973826 0.9402617 ],1,Resolved,0.059738256,0.9402617
333e1e53-8897-41fa-acbd-86be8afb31c7,33,2,"July 25, 2018  - Vegetation heights throughout RoW are providing a functional line of sight break.",[0.5715781  0.42842188],0,Unresolved,0.5715781,0.42842188
333e1e53-8897-41fa-acbd-86be8afb31c7,33,3,"July 25, 2018  - Pine tree plots are maturing 1 – 1. 5m tall.",[0.80643904 0.19356091],0,Unresolved,0.80643904,0.19356091
333e1e53-8897-41fa-acbd-86be8afb31c7,33,4,"July 25, 2018  - No noxious weeds were identified.",[0.26042044 0.7395796 ],1,Resolved,0.26042044,0.7395796
333e1e53-8897-41fa-acbd-86be8afb31c7,33,5,"July 25, 2018  - Ditch crown present. Cross drains are vegetated and functioning.",[0.4493793 0.5506207],1,Resolved,0.4493793,0.5506207
333e1e53-8897-41fa-acbd-86be8afb31c7,33,6,"July 25, 2018  - No erosion or subsidence issues.",[0.39724594 0.602754  ],1,Resolved,0.39724594,0.602754
333e1e53-8897-41fa-acbd-86be8afb31c7,34,1,"July 18, 2018 - Shrubby Fen on RoW from KP 12+200 to KP 12+360 appears to be at baseline (pre-construction) conditions with no net loss of wetland function observed. Proper wetland functionality has been attained.",[0.00663094 0.99336904],1,Resolved,0.006630939,0.99336904
333e1e53-8897-41fa-acbd-86be8afb31c7,34,2,- Vegetation establishment within wetland is at 80-100% cover compared with off RoW control. Vegetation growth on large floating mat of substrate.,[0.06212702 0.937873  ],1,Resolved,0.062127024,0.937873
333e1e53-8897-41fa-acbd-86be8afb31c7,34,3,"- Vegetation throughout wetland on RoW consisting of graminoids (sedges, rushes & grasses), scouring rush, field dock, marsh cinquefoil and sphagnum mosses. Good establishment of willows throughout wetland.",[0.08111592 0.9188841 ],1,Resolved,0.08111592,0.9188841
333e1e53-8897-41fa-acbd-86be8afb31c7,34,4,- No noxious weeds were identified within wetland.,[0.00642625 0.9935737 ],1,Resolved,0.0064262524,0.9935737
333e1e53-8897-41fa-acbd-86be8afb31c7,34,5,- Trench crown present through wetland with sufficient cross-drains for hydrology to be maintained across the RoW. No issues of hydrologic connectivity were noted.,[0.00189379 0.99810624],1,Resolved,0.0018937893,0.99810624
333e1e53-8897-41fa-acbd-86be8afb31c7,34,6,"- Substrate appears healthy throughout wetland through uniform distribution of vegetation, hydrological conditions and organics. High humification occurring on and off RoW. Substrate samples showed peat accumulation but approximate depth proved to be difficult due to substrate saturation.",[0.00853727 0.99146277],1,Resolved,0.008537268,0.99146277
333e1e53-8897-41fa-acbd-86be8afb31c7,34,7,- Substrate within wetland exhibiting fully-saturated conditions with the water table residing at the ground surface. Peat is semi-saturated with intermittent standing water (depth 5-10cm) throughout wetland. There was slight channelized flow present in the wetland to the south.,[0.01268555 0.9873145 ],1,Resolved,0.012685553,0.9873145
333e1e53-8897-41fa-acbd-86be8afb31c7,34,8,"- Wetland providing good habitat opportunities through good vegetation cover, standing water and sufficient snags. Several bird and amphibian species were observed in wetland. Mammal tracks observed throughout wetland.",[0.02183912 0.97816086],1,Resolved,0.021839118,0.97816086
333e1e53-8897-41fa-acbd-86be8afb31c7,34,9,- Wetland has achieved pre-construction contours with no ponding or erosion issues throughout. Vegetation biodiversity has been attained across the RoW. Coniferous trees will continue to infill onto RoW over time.,[0.00285954 0.9971405 ],1,Resolved,0.0028595433,0.9971405
333e1e53-8897-41fa-acbd-86be8afb31c7,35,1,"July 25, 2018 - Vegetation establishment throughout majority of tract has increased to 80-100% (previously assessed at 65-80%) compared to off RoW control. Good establishment of grasses, birdsfoot trefoil and alsike clover. Good establishment of willows and alder throughout tract.",[0.22930525 0.7706948 ],1,Resolved,0.22930525,0.7706948
333e1e53-8897-41fa-acbd-86be8afb31c7,35,2,"July 25, 2018  - No noxious weeds were identified throughout tract.",[0.2684161 0.7315839],1,Resolved,0.2684161,0.7315839
333e1e53-8897-41fa-acbd-86be8afb31c7,35,3,"July 25, 2018  - Trench crown present throughout tract and stable; cross drains are functioning well for the successful natural flow of water across the RoW.",[0.1506304  0.84936965],1,Resolved,0.1506304,0.84936965
333e1e53-8897-41fa-acbd-86be8afb31c7,35,4,"July 25, 2018  - No erosion, subsidence or ponding issues were identified within tract.",[0.03908251 0.9609175 ],1,Resolved,0.039082512,0.9609175
333e1e53-8897-41fa-acbd-86be8afb31c7,36,1,"July 18, 2018 - Treed Fen on RoW from KP 13+000 to KP 13+280 appears to be at baseline (pre-construction) functionality with no net loss of wetland function observed. Proper functionality of wetland has been attained.",[0.00759879 0.99240124],1,Resolved,0.007598792,0.99240124
333e1e53-8897-41fa-acbd-86be8afb31c7,36,2,"- Fen on RoW is inclusive of an upland forested area, of which leads to the lowland wet terrain portion of the wetland. The upland area is on the eastern boundary at KP 13+000 to KP 13+100.",[0.011777 0.988223],1,Resolved,0.011776998,0.988223
333e1e53-8897-41fa-acbd-86be8afb31c7,36,3,- Vegetation establishment within wetland exhibiting 80-100% cover compared with off RoW control.,[0.16204457 0.8379554 ],1,Resolved,0.16204457,0.8379554
333e1e53-8897-41fa-acbd-86be8afb31c7,36,4,"- Vegetation within wetland on uphill area consisting of deciduous species (alder, willow), birdsfoot trefoil, and graminoids. Vegetation within low-lying portion of wetland dominated by sedges, sphagnum mosses, common cattail, Labrador tea and horsetails. Some birdsfoot trefoil present on elevated ditch roach along low-lying portion of wetland. Black spruce saplings emerging across wetland in low-lying portion of wetland.",[0.09431192 0.9056881 ],1,Resolved,0.09431192,0.9056881
333e1e53-8897-41fa-acbd-86be8afb31c7,36,5,- No noxious weeds were identified within wetland.,[0.00628758 0.99371237],1,Resolved,0.0062875766,0.99371237
333e1e53-8897-41fa-acbd-86be8afb31c7,36,6,- Trench crown present through wetland with sufficient cross-drains for hydrology to be maintained across the RoW. No issues of hydrologic connectivity were noted.,[0.00214714 0.9978529 ],1,Resolved,0.002147138,0.9978529
333e1e53-8897-41fa-acbd-86be8afb31c7,36,7,- Substrate appears healthy throughout wetland.,[0.03303307 0.96696687],1,Resolved,0.03303307,0.96696687
333e1e53-8897-41fa-acbd-86be8afb31c7,36,8,"- Low-lying portion of wetland comprised of substrate with high organics and humification, indicative of off RoW low-dwelling spruce trees.",[0.06869584 0.9313042 ],1,Resolved,0.068695836,0.9313042
333e1e53-8897-41fa-acbd-86be8afb31c7,36,9,- Up-hill portions of wetland consisting of sandier soils as indicated by taller pine trees and reduced density of spruce trees.,[0.12931666 0.8706833 ],1,Resolved,0.12931666,0.8706833
333e1e53-8897-41fa-acbd-86be8afb31c7,36,10,- Substrate throughout lowland part of the wetland exhibited semi- to fully-saturated conditions with intermittent standing water (depth 5- 10cm) throughout as a result of the water table being at the ground surface. Substrate samples showed peat accumulation but approximate depth proved to be difficult due to substrate saturation. The upland portions of the wetland exhibited drier conditions.,[0.00667343 0.99332654],1,Resolved,0.0066734343,0.99332654
333e1e53-8897-41fa-acbd-86be8afb31c7,36,11,"- Wetland providing good habitat opportunities through good vegetation cover, standing water and sufficient snags. Mammal tracks, amphibians and birds we observed in wetland.",[0.04691073 0.9530893 ],1,Resolved,0.046910733,0.9530893
333e1e53-8897-41fa-acbd-86be8afb31c7,36,12,- Wetland has achieved pre-construction contours with no ponding or erosion issues throughout. Coniferous species to emerge onto RoW over time through natural succession.,[0.01276205 0.98723793],1,Resolved,0.012762048,0.98723793
333e1e53-8897-41fa-acbd-86be8afb31c7,37,1,"July 25, 2018 - Vegetation establishment throughout tract has increased to 80-100% (previously assessed at 65-80%) compared to off RoW control. Good establishment of grasses, birdsfoot trefoil and alsike clover. Good establishment of willows and alder throughout tract. Birdsfoot trefoil dominating the vegetation cover on the RoW.",[0.09323768 0.90676236],1,Resolved,0.093237676,0.90676236
333e1e53-8897-41fa-acbd-86be8afb31c7,37,2,"July 25, 2018  - Planted lodgepole pine continues to establish well throughout tract.",[0.7163815  0.28361854],0,Unresolved,0.7163815,0.28361854
333e1e53-8897-41fa-acbd-86be8afb31c7,37,3,"July 25, 2018  - No noxious weeds were identified throughout tract.",[0.25333586 0.74666417],1,Resolved,0.25333586,0.74666417
333e1e53-8897-41fa-acbd-86be8afb31c7,37,4,"July 25, 2018  - Line of sight barrier present in tract at KP 14+470. Log pile is stable and effective.",[0.22428402 0.77571595],1,Resolved,0.22428402,0.77571595
333e1e53-8897-41fa-acbd-86be8afb31c7,37,5,"July 25, 2018  - Access control (rollback) present in tract from KP 14+430 to the end of tract at KP 14+480, and continuing on into the following tract. Rollback appears to be functioning well as no third party access was observed through the area.",[0.02045562 0.97954446],1,Resolved,0.020455617,0.97954446
333e1e53-8897-41fa-acbd-86be8afb31c7,37,6,"July 25, 2018  - Trench crown present throughout tract and stable; cross drains are functioning well for the successful natural flow of water across the RoW.",[0.17713495 0.82286507],1,Resolved,0.17713495,0.82286507
333e1e53-8897-41fa-acbd-86be8afb31c7,37,7,"July 25, 2018  - No erosion, subsidence or ponding issues were identified within tract.",[0.04024875 0.95975125],1,Resolved,0.04024875,0.95975125
333e1e53-8897-41fa-acbd-86be8afb31c7,38,1,"July 18, 2018 - Treed Fen on RoW from KP 13+700 to KP 14+410 appears to be at baseline (pre-construction) conditions with no net loss of wetland function observed. Proper wetland functionality has been attained.",[0.00766334 0.9923367 ],1,Resolved,0.007663336,0.9923367
333e1e53-8897-41fa-acbd-86be8afb31c7,38,2,- Vegetation establishment within wetland is at 80-100% cover compared with off RoW control. Majority of vegetation growth within wetland is present on peat.,[0.01445572 0.98554426],1,Resolved,0.014455718,0.98554426
333e1e53-8897-41fa-acbd-86be8afb31c7,38,3,"- Vegetation throughout wetland on RoW consisting of graminoids (sedges, rushes & grasses), sphagnum mosses, cotton grass, buck brush and Labrador tea. Good establishment of willows throughout wetland. Lodgepole pine and black spruce saplings observed emerging onto RoW.",[0.05037231 0.94962764],1,Resolved,0.05037231,0.94962764
333e1e53-8897-41fa-acbd-86be8afb31c7,38,4,- Trench crown present through wetland with sufficient cross-drains for hydrology to be maintained across the RoW. No issues of hydrologic connectivity were noted.,[0.00179374 0.99820626],1,Resolved,0.0017937366,0.99820626
333e1e53-8897-41fa-acbd-86be8afb31c7,38,5,"- Substrate appears healthy throughout wetland through uniform distribution of vegetation, hydrological conditions and organics. High humification occurring on and off RoW. Substrate samples showed peat accumulation to exceed 0. 3m with mottling occurring both on and off RoW.",[0.00789247 0.99210745],1,Resolved,0.007892471,0.99210745
333e1e53-8897-41fa-acbd-86be8afb31c7,38,6,- Substrate within wetland exhibiting semi- to fully-saturated conditions with the water table residing at or slightly below the ground surface. Peat is semi-saturated with intermittent standing water throughout wetland.,[0.02695798 0.973042  ],1,Resolved,0.026957983,0.973042
333e1e53-8897-41fa-acbd-86be8afb31c7,38,7,"- Wetland providing good habitat opportunities through good vegetation cover, standing water and sufficient snags. Several bird and amphibian species were observed in wetland. Mammal tracks observed throughout wetland.",[0.02026012 0.97973984],1,Resolved,0.020260122,0.97973984
333e1e53-8897-41fa-acbd-86be8afb31c7,38,8,- Wetland has achieved pre-construction contours with no ponding or erosion issues throughout. Vegetation biodiversity has been attained across the RoW. Coniferous trees will infill onto RoW over time through natural succession.,[0.00456768 0.9954324 ],1,Resolved,0.004567683,0.9954324
333e1e53-8897-41fa-acbd-86be8afb31c7,39,1,"July 25, 2018 - Vegetation establishment throughout tract has increased to 80-100% (previously assessed at 65-80%) compared to off RoW control. Good establishment of grasses, birdsfoot trefoil, raspberry and alsike clover. Good establishment of willows and alder throughout tract.",[0.18930872 0.8106913 ],1,Resolved,0.18930872,0.8106913
