tableId,rowIndex,landUse_nrcan_description_Barren land,landUse_nrcan_description_Cropland,landUse_nrcan_description_Mixed Forest,landUse_nrcan_description_Sub-polar taiga needleleaf forest,landUse_nrcan_description_Temperate or sub-polar broadleaf deciduous forest,landUse_nrcan_description_Temperate or sub-polar grassland,landUse_nrcan_description_Temperate or sub-polar needleleaf forest,landUse_nrcan_description_Temperate or sub-polar shrubland,landUse_nrcan_description_Urban and Built-up,landUse_nrcan_description_Water,landUse_nrcan_description_Wetland
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,269,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,270,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,271,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,272,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,273,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,274,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,275,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,276,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,277,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,278,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,279,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,280,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,281,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,282,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,283,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,284,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,285,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,286,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,287,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,288,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,289,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,290,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,291,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,292,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,293,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,294,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,295,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,296,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,297,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,298,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,299,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,300,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,301,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,302,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,303,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,304,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,305,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,306,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,307,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,308,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,309,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,310,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,311,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,312,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,313,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,314,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,315,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,316,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,317,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,318,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,319,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,320,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,321,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,322,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,323,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,324,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,325,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,326,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,327,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,328,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,329,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,330,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,331,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,332,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,333,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,334,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,335,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,336,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,337,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,338,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,339,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,340,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,341,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,342,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,343,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,344,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,345,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,346,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,347,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,348,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,349,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,350,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,351,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,352,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,353,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,354,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,355,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,356,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,357,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,358,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,359,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,360,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,361,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,362,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,363,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,364,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,365,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,366,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,367,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,368,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,369,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,370,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,371,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,372,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,373,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,374,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,375,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,376,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,377,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,378,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,379,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,380,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,381,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,382,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,383,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,384,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,385,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,386,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,387,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,388,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,389,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,390,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,391,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,392,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,393,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,394,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,395,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,396,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,397,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,398,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,399,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,400,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,401,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,402,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,403,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,404,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,405,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,406,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,407,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,408,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,409,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,410,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,411,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,412,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,413,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,414,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,415,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,416,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,417,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,418,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,419,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,420,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,421,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,422,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,423,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,424,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,425,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,426,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,427,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,428,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,429,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,430,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,431,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,432,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,433,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,434,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,435,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,436,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,437,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,438,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,439,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,440,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,441,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,442,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,443,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,444,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,445,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,446,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,447,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,448,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,449,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,450,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,451,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,452,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,453,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,454,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,455,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,456,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,457,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,458,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,459,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,460,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,461,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,462,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,463,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,464,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,465,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,466,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,467,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,468,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,469,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,470,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,471,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,472,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,473,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,474,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,475,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,476,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,477,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,478,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,479,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,480,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,481,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,482,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,483,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,484,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,485,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,486,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,487,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,488,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,489,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,490,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,491,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,492,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,493,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,494,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,495,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,496,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,497,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,498,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,499,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,500,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,501,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,502,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,503,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,504,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,505,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,506,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,507,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,508,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,509,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,510,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,511,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,512,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,513,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,514,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,515,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,516,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,517,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,518,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,519,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,520,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,521,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,522,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,523,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,524,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,525,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,526,0,0,0,0,0,0,0,0,0,0,0
3e1c53b4-5c01-46e2-bd72-5a338b5852f9,527,0,0,0,0,0,0,0,0,0,0,0
