,tableId,rowIndex,rowCounter,issue_parsed,word2vec_vec
2467,397db969-9996-4d9e-bb05-6df69d0fe4a4,37,4,- No erosion or subsidence observed on tract  - Cross drains appear to be functioning with no ponding observed.,physical
2468,397db969-9996-4d9e-bb05-6df69d0fe4a4,37,4,- No erosion or subsidence observed on tract  - Cross drains appear to be functioning with no ponding observed.,wetlands
2469,397db969-9996-4d9e-bb05-6df69d0fe4a4,38,1,"August 1, 2018 - Shrubby Swamp on ROW from KP 9+800 to KP 10+000 appears to be at baseline (pre-construction) conditions with no net loss of wetland function observed. Proper wetland functionality has been attained. Wetland is influenced by beaver activity to the east.",wetlands
2470,397db969-9996-4d9e-bb05-6df69d0fe4a4,38,2,"August 1, 2018   - Vegetation establishment within wetland is at 80-100% cover compared with off ROW control.",vegetation
2471,397db969-9996-4d9e-bb05-6df69d0fe4a4,38,2,"August 1, 2018   - Vegetation establishment within wetland is at 80-100% cover compared with off ROW control.",wetlands
2472,397db969-9996-4d9e-bb05-6df69d0fe4a4,38,3,"August 1, 2018  - Vegetation throughout wetland on ROW consisting of herbaceous graminoids (grasses, rushes & sedges), horsetails, alder and willow trees. Good establishment of hydrophytic vegetation throughout wetland including scouring rush, common cattail, arum-leaved arrowheads and common great bulrush. Volunteer black spruce saplings emerging across ROW.",vegetation
2473,397db969-9996-4d9e-bb05-6df69d0fe4a4,38,3,"August 1, 2018  - Vegetation throughout wetland on ROW consisting of herbaceous graminoids (grasses, rushes & sedges), horsetails, alder and willow trees. Good establishment of hydrophytic vegetation throughout wetland including scouring rush, common cattail, arum-leaved arrowheads and common great bulrush. Volunteer black spruce saplings emerging across ROW.",wetlands
2474,397db969-9996-4d9e-bb05-6df69d0fe4a4,38,4,"August 1, 2018   - No noxious weeds were identified within wetland on ROW.",vegetation
2475,397db969-9996-4d9e-bb05-6df69d0fe4a4,38,4,"August 1, 2018   - No noxious weeds were identified within wetland on ROW.",wetlands
2476,397db969-9996-4d9e-bb05-6df69d0fe4a4,38,5,"August 1, 2018  - Trench crown present through wetland but has settled as a result of hydrological influence. Sufficient cross-drains present for hydrology to be maintained across the ROW; no issues of hydrologic connectivity were noted.",physical
2477,397db969-9996-4d9e-bb05-6df69d0fe4a4,38,5,"August 1, 2018  - Trench crown present through wetland but has settled as a result of hydrological influence. Sufficient cross-drains present for hydrology to be maintained across the ROW; no issues of hydrologic connectivity were noted.",wetlands
2478,397db969-9996-4d9e-bb05-6df69d0fe4a4,38,6,"August 1, 2018  - Substrate appears healthy throughout wetland through uniform distribution of vegetation, hydrological conditions and organics. Humification occurring throughout wetland; some peat accumulation occurring.",vegetation
2479,397db969-9996-4d9e-bb05-6df69d0fe4a4,38,6,"August 1, 2018  - Substrate appears healthy throughout wetland through uniform distribution of vegetation, hydrological conditions and organics. Humification occurring throughout wetland; some peat accumulation occurring.",wetlands
2480,397db969-9996-4d9e-bb05-6df69d0fe4a4,38,7,"August 1, 2018   - Substrate within wetland exhibiting fully-saturated conditions with the water table at the ground surface. Intermittent pouches of standing water throughout wetland (depth 5-10cm).",soil
2481,397db969-9996-4d9e-bb05-6df69d0fe4a4,38,7,"August 1, 2018   - Substrate within wetland exhibiting fully-saturated conditions with the water table at the ground surface. Intermittent pouches of standing water throughout wetland (depth 5-10cm).",water
2482,397db969-9996-4d9e-bb05-6df69d0fe4a4,38,7,"August 1, 2018   - Substrate within wetland exhibiting fully-saturated conditions with the water table at the ground surface. Intermittent pouches of standing water throughout wetland (depth 5-10cm).",wetlands
2483,397db969-9996-4d9e-bb05-6df69d0fe4a4,38,8,"August 1, 2018  - Wetland providing good habitat opportunities through good vegetation cover, standing water and sufficient snags. Several bird and amphibian species observed using wetland. Evidence of mammal use throughout wetland.",vegetation
2484,397db969-9996-4d9e-bb05-6df69d0fe4a4,38,8,"August 1, 2018  - Wetland providing good habitat opportunities through good vegetation cover, standing water and sufficient snags. Several bird and amphibian species observed using wetland. Evidence of mammal use throughout wetland.",water
2485,397db969-9996-4d9e-bb05-6df69d0fe4a4,38,8,"August 1, 2018  - Wetland providing good habitat opportunities through good vegetation cover, standing water and sufficient snags. Several bird and amphibian species observed using wetland. Evidence of mammal use throughout wetland.",fish
2486,397db969-9996-4d9e-bb05-6df69d0fe4a4,38,8,"August 1, 2018  - Wetland providing good habitat opportunities through good vegetation cover, standing water and sufficient snags. Several bird and amphibian species observed using wetland. Evidence of mammal use throughout wetland.",wildlife
2487,397db969-9996-4d9e-bb05-6df69d0fe4a4,38,8,"August 1, 2018  - Wetland providing good habitat opportunities through good vegetation cover, standing water and sufficient snags. Several bird and amphibian species observed using wetland. Evidence of mammal use throughout wetland.",wetlands
2488,397db969-9996-4d9e-bb05-6df69d0fe4a4,38,9,"August 1, 2018  - Wetland has achieved pre-construction contours with no ponding or erosion issues throughout. Vegetation biodiversity has been attained across the ROW.",vegetation
2489,397db969-9996-4d9e-bb05-6df69d0fe4a4,38,9,"August 1, 2018  - Wetland has achieved pre-construction contours with no ponding or erosion issues throughout. Vegetation biodiversity has been attained across the ROW.",water
2490,397db969-9996-4d9e-bb05-6df69d0fe4a4,38,9,"August 1, 2018  - Wetland has achieved pre-construction contours with no ponding or erosion issues throughout. Vegetation biodiversity has been attained across the ROW.",physical
2491,397db969-9996-4d9e-bb05-6df69d0fe4a4,38,9,"August 1, 2018  - Wetland has achieved pre-construction contours with no ponding or erosion issues throughout. Vegetation biodiversity has been attained across the ROW.",wetlands
2492,397db969-9996-4d9e-bb05-6df69d0fe4a4,39,1,"July 31, 2018 - Banks appear stable and vegetated well (80 – 100% compared to off ROW) - Marker posts repaired. Issue resolved.",physical
2493,397db969-9996-4d9e-bb05-6df69d0fe4a4,39,1,"July 31, 2018 - Banks appear stable and vegetated well (80 – 100% compared to off ROW) - Marker posts repaired. Issue resolved.",wetlands
2494,397db969-9996-4d9e-bb05-6df69d0fe4a4,40,1,"August 1, 2018 - Shrubby Swamp on ROW appears to be at full, proper functionality.",wetlands
2495,397db969-9996-4d9e-bb05-6df69d0fe4a4,40,2,"August 1, 2018   - Beaver influenced activity present in wetland at KP 10+100 resulting in portion of wetland being in saturated conditions.",wetlands
2496,397db969-9996-4d9e-bb05-6df69d0fe4a4,40,3,"August 1, 2018   - Vegetation establishment throughout wetland is at 80-100% cover compared to off ROW control. Vegetation consisting of herbaceous graminoids and shrub species.",vegetation
2497,397db969-9996-4d9e-bb05-6df69d0fe4a4,40,3,"August 1, 2018   - Vegetation establishment throughout wetland is at 80-100% cover compared to off ROW control. Vegetation consisting of herbaceous graminoids and shrub species.",wetlands
2498,397db969-9996-4d9e-bb05-6df69d0fe4a4,40,4,"August 1, 2018  - No noxious weeds were observed in wetland.",vegetation
2499,397db969-9996-4d9e-bb05-6df69d0fe4a4,40,4,"August 1, 2018  - No noxious weeds were observed in wetland.",wetlands
2500,397db969-9996-4d9e-bb05-6df69d0fe4a4,40,5,"August 1, 2018  - Trench crown present with sufficient breaks to maintain hydrology. No subsidence or erosional issues identified in wetland.",physical
2501,397db969-9996-4d9e-bb05-6df69d0fe4a4,40,5,"August 1, 2018  - Trench crown present with sufficient breaks to maintain hydrology. No subsidence or erosional issues identified in wetland.",wetlands
2502,397db969-9996-4d9e-bb05-6df69d0fe4a4,40,6,"August 1, 2018  - Substrate in wetland appears healthy via uniform vegetation cover throughout.",vegetation
2503,397db969-9996-4d9e-bb05-6df69d0fe4a4,40,6,"August 1, 2018  - Substrate in wetland appears healthy via uniform vegetation cover throughout.",wetlands
2504,397db969-9996-4d9e-bb05-6df69d0fe4a4,40,7,"August 1, 2018  - Wetland exhibiting saturated conditions as indicated by deciduous dominated vegetation and surface water emergence on/off ROW.",vegetation
2505,397db969-9996-4d9e-bb05-6df69d0fe4a4,40,7,"August 1, 2018  - Wetland exhibiting saturated conditions as indicated by deciduous dominated vegetation and surface water emergence on/off ROW.",water
2506,397db969-9996-4d9e-bb05-6df69d0fe4a4,40,7,"August 1, 2018  - Wetland exhibiting saturated conditions as indicated by deciduous dominated vegetation and surface water emergence on/off ROW.",wetlands
2507,397db969-9996-4d9e-bb05-6df69d0fe4a4,40,8,"August 1, 2018  - Wetland providing good habitat opportunity through good vegetation cover.",vegetation
2508,397db969-9996-4d9e-bb05-6df69d0fe4a4,40,8,"August 1, 2018  - Wetland providing good habitat opportunity through good vegetation cover.",wetlands
2509,397db969-9996-4d9e-bb05-6df69d0fe4a4,40,9,"August 1, 2018  - Wetland has achieved pre-construction contours. Overall, no net loss of wetland function was observed.",physical
2510,397db969-9996-4d9e-bb05-6df69d0fe4a4,40,9,"August 1, 2018  - Wetland has achieved pre-construction contours. Overall, no net loss of wetland function was observed.",wetlands
2511,397db969-9996-4d9e-bb05-6df69d0fe4a4,41,1,"July 31, 2018 - Vegetation cover on the ROW is 80 - 100% compared to the off-ROW control. Considerable establishment of grasses, willows, alders, and broadleaf shrubs.",vegetation
2512,397db969-9996-4d9e-bb05-6df69d0fe4a4,41,2,"- No noxious weeds observed on tract, Previous issues resolved.",vegetation
2513,397db969-9996-4d9e-bb05-6df69d0fe4a4,41,3,- Rollback observed KP 10+770. Good vegetation infill.,vegetation
2514,397db969-9996-4d9e-bb05-6df69d0fe4a4,41,3,- Rollback observed KP 10+770. Good vegetation infill.,navigation
2515,397db969-9996-4d9e-bb05-6df69d0fe4a4,41,4,- No erosion or subsidence observed on tract  - Cross drains appear to be functioning with no ponding observed.,water
2516,397db969-9996-4d9e-bb05-6df69d0fe4a4,41,4,- No erosion or subsidence observed on tract  - Cross drains appear to be functioning with no ponding observed.,physical
2517,397db969-9996-4d9e-bb05-6df69d0fe4a4,41,4,- No erosion or subsidence observed on tract  - Cross drains appear to be functioning with no ponding observed.,wetlands
2518,397db969-9996-4d9e-bb05-6df69d0fe4a4,41,5,- KP 10+100 – Marker posts require repairs.,physical
2519,397db969-9996-4d9e-bb05-6df69d0fe4a4,41,6,"August 9, 2018 – KP 10+100 - Marker posts repaired; issue resolved.",physical
2520,397db969-9996-4d9e-bb05-6df69d0fe4a4,42,1,"August 1, 2018 - Pond on ROW appears to be at full, proper functionality.",wetlands
2521,397db969-9996-4d9e-bb05-6df69d0fe4a4,42,2,"August 1, 2018   - Vegetation establishment throughout wetland is at 80-100% cover compared to off ROW control. Vegetation consisting of herbaceous graminoids; majority of wetland exhibiting standing water, comparing with off ROW.",vegetation
2522,397db969-9996-4d9e-bb05-6df69d0fe4a4,42,2,"August 1, 2018   - Vegetation establishment throughout wetland is at 80-100% cover compared to off ROW control. Vegetation consisting of herbaceous graminoids; majority of wetland exhibiting standing water, comparing with off ROW.",water
2523,397db969-9996-4d9e-bb05-6df69d0fe4a4,42,2,"August 1, 2018   - Vegetation establishment throughout wetland is at 80-100% cover compared to off ROW control. Vegetation consisting of herbaceous graminoids; majority of wetland exhibiting standing water, comparing with off ROW.",wetlands
2524,397db969-9996-4d9e-bb05-6df69d0fe4a4,42,3,"August 1, 2018  - No noxious weeds were observed in wetland.",vegetation
2525,397db969-9996-4d9e-bb05-6df69d0fe4a4,42,3,"August 1, 2018  - No noxious weeds were observed in wetland.",wetlands
2526,397db969-9996-4d9e-bb05-6df69d0fe4a4,42,4,"August 1, 2018  - Trench crown present but has slightly settled due to surface water presence across ROW. No subsidence or erosional issues identified in wetland.",water
2527,397db969-9996-4d9e-bb05-6df69d0fe4a4,42,4,"August 1, 2018  - Trench crown present but has slightly settled due to surface water presence across ROW. No subsidence or erosional issues identified in wetland.",physical
2528,397db969-9996-4d9e-bb05-6df69d0fe4a4,42,4,"August 1, 2018  - Trench crown present but has slightly settled due to surface water presence across ROW. No subsidence or erosional issues identified in wetland.",wetlands
2529,397db969-9996-4d9e-bb05-6df69d0fe4a4,42,5,"August 1, 2018  - Substrate in wetland appears healthy via uniform vegetation cover throughout.",vegetation
2530,397db969-9996-4d9e-bb05-6df69d0fe4a4,42,5,"August 1, 2018  - Substrate in wetland appears healthy via uniform vegetation cover throughout.",wetlands
2531,397db969-9996-4d9e-bb05-6df69d0fe4a4,42,6,"August 1, 2018  - Wetland exhibiting fully-saturated conditions as majority of wetland is surface water.",water
2532,397db969-9996-4d9e-bb05-6df69d0fe4a4,42,6,"August 1, 2018  - Wetland exhibiting fully-saturated conditions as majority of wetland is surface water.",wetlands
2533,397db969-9996-4d9e-bb05-6df69d0fe4a4,42,7,"August 1, 2018  - Wetland providing good habitat opportunity through good vegetation cover and surface water presence.",vegetation
2534,397db969-9996-4d9e-bb05-6df69d0fe4a4,42,7,"August 1, 2018  - Wetland providing good habitat opportunity through good vegetation cover and surface water presence.",water
